	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5175	236489-293736	236489	293736	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc(c1)OC	[R1]c1cccnc1	6.3	6.62	0.3200000000000003	-1	386.0
5176	236489-293737	236489	293737	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc(c1)OC	[R1]c1ccccn1	6.3	6.63	0.3300000000000001	-1	386.0
5177	236489-293749	236489	293749	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc(c1)OC	[R1]c1ccc[n+](c1)C	6.3	6.48	0.1800000000000006	-1	386.0
5178	236489-293750	236489	293750	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc(c1)OC	[R1]c1cccc[n+]1C	6.3	6.4	0.10000000000000052	-1	386.0
5179	236489-294061	294061	236489	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc[n+]1[O-]	[R1]c1cccc(c1)OC	6.1	6.3	0.20000000000000015	-1	386.0
5180	236489-294067	294067	236489	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc[n+](c1)[O-]	[R1]c1cccc(c1)OC	6.26	6.3	0.040000000000000036	-1	386.0
5181	236489-500417	236489	500417	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Nc1cccc(c1)OC	[R1]Cc1cccc(c1)Cl	6.3	6.39	0.08999999999999986	-1	369.0
5182	236489-500422	236489	500422	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Nc1cccc(c1)OC	[R1]Cc1ccsc1	6.3	6.34	0.040000000000000036	-1	369.0
5183	236489-500427	500427	236489	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccc(cc1)Cl	[R1]Nc1cccc(c1)OC	5.73	6.3	0.5699999999999994	-1	369.0
5184	236489-500431	236489	500431	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Nc1cccc(c1)OC	[R1]Cc1ccc(cc1)OC	6.3	6.88	0.5800000000000001	-1	369.0
